track_id,parent.genre
89782,4
89783,4
89787,4
89788,4
89789,4
89791,4
89793,4
89795,4
89796,4
89799,4
89801,4
89814,15
89815,15
89816,15
89817,15
89818,12
89819,38
89825,1235
89829,1235
89833,1235
89834,1235
89838,1235
89839,1235
89841,21
89843,21
89846,21
89847,21
89848,21
89849,1235
89851,1235
89852,1235
89854,1235
89857,21
89858,1235
89859,21
89860,21
89865,17
89870,12
89871,12
89872,12
89873,12
89874,12
89875,12
89876,12
89877,12
89878,12
89879,12
89880,12
89881,12
89882,12
89883,12
89884,12
89885,12
89891,38
89892,38
89893,38
89894,38
89895,38
89896,38
89897,38
89898,38
89899,38
89900,38
89901,38
89902,38
89903,38
89904,38
89905,38
89906,38
89907,38
89908,38
89909,38
89910,38
89911,38
89912,38
89913,38
89914,38
89915,38
89916,38
89917,38
89918,38
89919,38
89920,38
89921,38
89922,38
89923,38
89924,38
89925,38
89926,38
89927,38
89928,38
89929,38
89930,38
89931,38
89932,38
89933,38
89934,38
89935,38
89936,38
89937,38
89938,38
89939,38
89940,38
89941,38
89942,38
89943,38
89944,38
89945,38
89946,38
89947,38
89948,38
89949,38
89950,38
89951,38
89952,38
89953,38
89954,38
89955,38
89956,38
89957,38
89958,38
89959,38
89960,38
89961,38
89962,38
89963,38
89964,38
89965,38
89966,38
89967,38
89968,38
89969,38
89970,38
89971,38
89972,38
89973,38
89974,38
89975,38
89976,38
89977,38
89978,38
89979,38
89980,38
89981,38
89982,38
89983,38
89984,38
89985,38
89986,38
89987,38
89988,38
89989,38
89990,38
89991,38
89992,38
89993,38
89994,4
89995,4
89996,4
89997,4
89998,4
89999,4
90000,4
90001,4
90002,4
90003,4
90004,4
90005,4
90006,4
90007,38
90008,38
90009,38
90010,38
90011,38
90012,38
90013,38
90014,38
90015,38
90016,38
90017,38
90018,38
90027,38
90029,38
90030,38
90031,9
90032,9
90033,9
90034,9
90035,9
90036,9
90037,9
90038,9
90039,9
90040,9
90041,9
90042,38
90043,38
90044,38
90045,38
90046,38
90047,17
90048,17
90049,10
90050,10
90051,10
90052,10
90053,10
90054,10
90055,10
90056,10
90057,10
90058,10
90059,10
90060,10
90061,10
90063,10
90064,10
90065,10
90067,10
90068,17
90069,17
90070,17
90071,17
90074,15
90078,15
90080,15
90081,15
90089,21
90111,21
90113,21
90114,21
90116,21
90119,21
90120,21
90121,21
90122,21
90123,21
90124,21
90127,21
90128,21
90130,21
90133,21
90135,21
90136,21
90137,12
90145,21
90146,21
90148,21
90149,21
90150,21
90152,21
90153,21
90173,3
90175,3
90180,3
90183,3
90186,3
90208,10
90227,10
90229,10
90236,10
90237,10
90239,10
90240,10
90242,10
90243,10
90244,10
90245,10
90247,10
90248,10
90250,10
90252,10
90253,10
90254,1235
90258,10
90259,10
90260,10
90261,1235
90262,1235
90264,1235
90267,17
90268,17
90270,17
90271,17
90272,17
90278,38
90285,10
90287,10
90292,10
90293,10
90301,10
90309,10
90310,10
90312,10
90314,10
90320,10
90323,10
90324,10
90325,10
90328,10
90333,10
90334,10
90335,10
90342,10
90343,10
90350,10
90352,10
90367,10
90368,10
90369,10
90372,3
90374,3
90381,3
90382,3
90404,12
90406,12
90408,12
90410,12
90411,12
90420,5
90433,5
90434,12
90442,5
90444,12
90445,5
90451,12
90456,5
90457,12
90459,12
90460,5
90461,12
90470,5
90472,5
90475,38
90477,38
90478,38
90481,5
90484,12
90485,38
90504,12
90506,38
90508,38
90523,12
90524,12
90526,1235
90527,1235
90529,1235
90530,1235
90532,1235
90533,1235
90535,1235
90538,1235
90539,1235
90540,1235
90544,1235
90545,1235
90570,10
90571,10
90572,10
90573,10
90576,10
90577,10
90578,10
90579,10
90580,10
90581,10
90582,10
90583,10
90584,10
90585,10
90586,10
90587,10
90588,10
90589,10
90590,10
90591,10
90592,10
90593,21
90594,21
90595,21
90596,21
90597,21
90598,21
90599,21
90600,21
90601,21
90602,21
90603,21
90604,21
90605,21
90606,21
90607,21
90608,21
90609,21
90610,21
90611,21
90612,21
90613,21
90614,21
90616,1235
90617,1235
90618,1235
90619,17
90620,17
90621,17
90623,17
90624,17
90625,17
90626,12
90627,12
90628,12
90629,12
90630,12
90631,12
90632,12
90633,12
90634,12
90635,12
90636,12
90637,12
90639,12
90641,5
90649,12
90652,12
90656,15
90657,15
90658,15
90662,15
90667,15
90668,15
90670,15
90671,10
90672,10
90673,1235
90674,1235
90675,1235
90676,1235
90677,1235
90678,1235
90679,1235
90680,1235
90687,38
90688,38
90689,38
90690,12
90691,12
90692,12
90693,12
90694,12
90695,12
90707,12
90712,12
90714,12
90721,12
90741,12
90742,12
90743,12
90744,12
90745,12
90746,12
90747,12
90748,1235
90749,1235
90750,1235
90751,1235
90752,1235
90755,1235
90756,4
90757,4
90760,4
90761,4
90762,4
90763,4
90765,4
90767,12
90768,12
90769,12
90770,12
90771,12
90772,12
90773,4
90774,1235
90775,1235
90776,1235
90777,1235
90778,1235
90785,4
90788,38
90789,38
90790,38
90791,38
90793,38
90794,38
90795,38
90796,38
90797,38
90798,38
90799,38
90800,38
90801,38
90802,38
90803,38
90804,38
90805,12
90806,12
90807,12
90808,12
90809,12
90810,12
90824,10
90826,10
90827,10
90828,10
90829,10
90830,10
90831,10
90833,10
90834,10
90835,10
90836,10
90839,38
90840,38
90841,38
90842,38
90843,38
90844,38
90845,38
90846,38
90847,38
90848,38
90849,38
90850,38
90851,38
90852,38
90853,38
90854,38
90855,38
90856,38
90857,38
90858,38
90874,17
90875,17
90876,17
90877,17
90878,17
90879,38
90880,38
90882,38
90884,38
90885,38
90886,38
90889,38
90890,38
90891,38
90892,38
90893,38
90897,38
90899,38
90900,38
90901,38
90902,38
90903,38
90904,4
90905,4
90906,4
90908,4
90909,4
90911,4
90915,4
90918,17
90919,17
90920,17
90921,17
90922,17
90923,17
90924,17
90925,17
90927,17
90942,38
90943,38
90944,38
90945,38
90946,38
90951,1235
90952,1235
90953,1235
90954,1235
90955,1235
90956,1235
90957,1235
90958,1235
90959,1235
90961,15
90962,15
90963,15
90964,15
90965,15
90966,15
90967,15
90970,4
90971,17
90972,17
90973,17
90974,17
90975,5
90976,17
90977,12
90978,38
90979,38
90980,38
90982,21
90983,21
90984,21
90985,21
90986,21
90987,21
90988,21
90989,21
90990,21
90991,21
90992,21
90993,21
90994,12
90995,12
90996,12
90997,12
90998,12
90999,12
91000,12
91001,12
91002,12
91003,10
91004,10
91005,10
91006,10
91007,10
91008,10
91009,10
91028,12
91029,12
91030,12
91031,12
91032,12
91033,12
91034,12
91035,12
91036,12
91037,12
91038,12
91048,12
91049,12
91050,12
91052,12
91053,12
91054,12
91055,12
91056,12
91057,17
91058,17
91059,17
91060,17
91061,15
91062,15
91063,15
91064,15
91065,15
91066,15
91067,15
91068,15
91069,12
91070,12
91071,12
91072,12
91073,12
91074,12
91075,12
91076,17
91078,17
91081,15
91082,15
91083,15
91084,15
91085,15
91086,15
91087,15
91088,15
91089,15
91090,12
91091,12
91092,12
91093,12
91094,12
91095,12
91096,12
91097,12
91098,17
91099,17
91100,17
91101,17
91102,17
91105,12
91106,12
91107,5
91108,15
91109,15
91110,15
91111,15
91112,15
91113,15
91114,15
91115,15
91116,15
91117,15
91118,15
91119,15
91120,38
91121,38
91122,38
91123,38
91124,38
91125,38
91126,38
91127,38
91128,38
91129,38
91130,38
91131,38
91132,38
91133,10
91134,10
91135,10
91136,10
91137,10
91138,10
91139,10
91140,10
91141,10
91142,10
91143,10
91144,10
91145,10
91146,10
91147,10
91148,10
91149,10
91150,10
91151,10
91152,10
91155,5
91156,5
91157,10
91158,10
91159,10
91160,10
91161,10
91162,10
91163,10
91164,10
91165,17
91166,17
91167,17
91168,17
91169,17
91170,17
91171,17
91172,17
91173,17
91174,17
91175,17
91176,17
91177,2
91178,2
91179,2
91180,2
91181,2
91182,2
91183,2
91184,2
91185,2
91186,2
91187,2
91193,38
91194,38
91195,38
91196,38
91197,38
91198,38
91199,38
91200,38
91201,38
91202,38
91203,38
91204,38
91205,12
91206,1235
91207,15
91208,15
91209,15
91210,15
91211,15
91212,15
91213,15
91214,15
91215,15
91216,15
91217,15
91218,15
91219,12
91220,12
91221,12
91222,12
91223,12
91224,12
91225,12
91226,12
91227,12
91228,17
91229,17
91230,17
91231,17
91232,17
91233,17
91234,17
91235,17
91236,17
91237,17
91238,17
91262,10
91263,10
91264,10
91265,10
91266,10
91267,10
91268,10
91269,10
91270,10
91271,10
91272,10
91273,10
91274,10
91275,10
91276,10
91277,10
91278,10
91279,10
91280,10
91281,10
91282,10
91283,10
91284,10
91285,10
91286,10
91287,10
91288,10
91289,10
91290,10
91291,10
91292,10
91293,10
91294,21
91295,21
91296,21
91297,21
91298,21
91299,21
91300,21
91301,21
91302,21
91303,21
91304,21
91305,21
91306,21
91307,21
91308,21
91309,21
91310,21
91311,21
91312,21
91313,21
91314,21
91315,21
91316,21
91317,21
91318,21
91319,21
91320,38
91321,12
91322,12
91323,12
91324,12
91325,12
91326,12
91327,12
91328,12
91329,12
91330,38
91331,38
91332,12
91333,12
91334,12
91335,12
91336,12
91337,12
91338,12
91339,12
91340,12
91341,12
91348,10
91349,10
91350,5
91351,5
91352,13
91353,13
91354,13
91356,1235
91357,12
91358,12
91359,12
91360,12
91361,12
91362,12
91363,12
91364,12
91365,12
91366,12
91368,17
91370,17
91371,17
91372,17
91373,17
91374,17
91375,17
91377,17
91379,17
91380,17
91381,17
91382,17
91383,17
91384,17
91386,17
91387,17
91388,17
91389,17
91390,17
91391,17
91392,17
91393,17
91394,17
91395,17
91396,17
91398,17
91399,17
91400,38
91401,38
91402,38
91403,38
91404,38
91405,38
91406,38
91407,38
91408,38
91409,38
91410,38
91411,38
91412,38
91413,38
91414,12
91415,12
91416,12
91417,12
91418,12
91419,12
91420,12
91421,12
91434,12
91435,12
91436,12
91437,12
91438,12
91439,12
91440,12
91441,12
91442,12
91443,17
91444,17
91445,17
91446,17
91447,17
91448,17
91449,12
91450,12
91451,12
91452,12
91453,12
91454,38
91455,12
91456,12
91457,12
91458,12
91459,12
91468,10
91469,10
91470,10
91471,10
91472,10
91473,10
91474,10
91475,10
91476,10
91477,10
91478,10
91479,10
91480,10
91481,10
91482,10
91483,10
91484,10
91485,10
91486,10
91489,17
91491,4
91492,4
91493,4
91494,4
91495,4
91496,4
91497,4
91499,38
91500,38
91501,38
91502,38
91503,38
91504,38
91505,38
91506,38
91507,38
91508,38
91509,38
91510,38
91511,12
91512,12
91513,12
91514,12
91515,12
91516,12
91517,12
91518,12
91519,12
91520,9
91521,9
91522,9
91523,9
91524,9
91525,9
91526,9
91527,9
91528,9
91529,9
91530,9
91531,9
91532,9
91533,9
91534,9
91535,9
91536,9
91537,15
91538,15
91539,15
91540,15
91541,15
91542,15
91543,15
91544,15
91545,15
91546,15
91547,15
91548,15
91549,15
91550,15
91551,15
91552,15
91553,15
91554,15
91555,15
91556,20
91560,20
91561,10
91562,15
91563,15
91564,15
91565,15
91566,15
91567,15
91568,15
91569,15
91570,15
91571,15
91572,15
91573,1235
91574,1235
91575,1235
91576,1235
91577,12
91578,12
91579,12
91580,12
91581,12
91582,12
91583,12
91584,12
91585,15
91586,15
91587,15
91588,15
91589,15
91590,15
91591,15
91592,15
91593,15
91594,1235
91595,1235
91596,1235
91597,1235
91598,1235
91599,1235
91600,1235
91601,1235
91619,15
91620,15
91621,15
91622,15
91623,15
91624,15
91625,15
91633,17
91634,17
91635,17
91636,17
91637,17
91638,17
91639,17
91640,17
91641,17
91642,17
91643,17
91644,17
91645,17
91646,17
91647,17
91648,17
91649,10
91650,10
91651,10
91652,10
91653,10
91661,10
91662,10
91663,10
91664,10
91665,10
91666,10
91667,10
91668,10
91669,10
91670,10
91671,10
91672,10
91707,10
91708,12
91709,12
91710,12
91711,12
91712,12
91713,10
91714,10
91715,10
91716,10
91717,10
91718,1235
91720,1235
91724,17
91725,17
91726,17
91727,17
91728,17
91729,17
91731,12
91732,12
91733,12
91734,12
91735,12
91736,12
91737,12
91738,12
91739,12
91740,12
91741,12
91742,15
91743,15
91744,15
91745,15
91746,15
91747,15
91748,15
91749,15
91750,15
91751,15
91752,15
91753,15
91754,15
91755,15
91758,12
91759,38
91760,3
91761,4
91762,4
91763,4
91764,4
91765,4
91766,4
91767,4
91768,4
91769,4
91770,4
91771,4
91772,4
91773,4
91774,4
91775,4
91776,4
91777,4
91778,4
91779,4
91780,4
91781,12
91782,38
91783,38
91784,38
91785,38
91786,38
91787,38
91788,17
91789,17
91790,17
91791,17
91793,17
91794,17
91795,17
91796,17
91797,17
91798,17
91799,38
91800,38
91801,38
91802,38
91803,38
91804,38
91805,38
91806,38
91807,38
91808,38
91809,38
91810,38
91811,38
91813,15
91814,15
91815,15
91816,15
91817,15
91818,15
91819,15
91820,15
91821,38
91823,38
91824,38
91825,38
91826,38
91827,38
91828,38
91829,38
91830,38
91831,38
91840,12
91841,12
91842,12
91843,12
91844,12
91845,12
91846,12
91847,12
91848,12
91849,12
91850,12
91851,12
91852,15
91853,15
91854,15
91855,15
91856,15
91857,15
91858,12
91859,12
91860,12
91861,12
91862,12
91863,12
91864,12
91865,12
91866,12
91867,12
91868,12
91869,12
91871,12
91872,12
91873,12
91874,12
91875,12
91876,12
91877,15
91878,15
91879,13
91880,13
91881,13
91882,13
91883,13
91885,15
91886,15
91887,15
91888,15
91889,15
91890,15
91891,15
91892,15
91893,15
91894,38
91895,38
91896,38
91897,38
91898,38
91899,38
91900,38
91901,12
91902,12
91903,12
91904,12
91905,12
91914,12
91915,12
91916,12
91917,12
91918,12
91931,38
91932,12
91933,17
91934,17
91935,17
91936,17
91937,17
91938,17
91939,15
91940,15
91941,15
91942,15
91943,15
91944,15
91945,15
91946,38
91947,38
91948,21
91949,38
91950,15
91951,15
91958,17
91960,2
91961,12
91962,38
91965,15
91966,15
91967,15
91968,15
91969,15
91972,38
91973,5
91974,1235
91982,15
91983,15
91984,15
91985,15
91986,15
91987,15
91989,38
91990,38
91992,38
91993,38
91994,38
91995,38
91996,38
91997,38
91998,15
91999,38
92000,38
92001,10
92002,10
92003,10
92004,10
92005,10
92006,10
92007,10
92008,15
92009,15
92010,15
92011,15
92012,4
92013,4
92014,4
92015,4
92023,10
92024,10
92025,10
92026,10
92027,10
92028,10
92029,10
92030,10
92031,10
92032,10
92033,10
92106,10
92107,10
92108,10
92109,10
92110,10
92111,10
92112,10
92113,10
92123,2
92124,10
92125,10
92126,10
92127,10
92128,10
92129,10
92130,10
92131,10
92132,10
92133,1235
92134,1235
92135,1235
92136,1235
92150,17
92151,17
92152,17
92153,17
92154,17
92155,17
92156,17
92157,17
92158,17
92159,17
92160,17
92161,17
92162,17
92163,17
92164,17
92165,17
92166,17
92167,17
92168,17
92169,17
92170,17
92171,17
92172,17
92173,17
92174,17
92175,17
92176,17
92177,17
92178,17
92179,17
92180,17
92181,17
92182,17
92183,17
92184,17
92185,17
92186,17
92187,17
92188,17
92189,17
92190,17
92191,17
92192,17
92193,17
92194,17
92195,17
92196,17
92197,17
92198,17
92199,17
92202,5
92203,3
92206,2
92207,5
92209,9
92210,12
92221,10
92222,10
92223,10
92224,10
92225,10
92226,10
92227,10
92228,10
92229,10
92230,38
92236,15
92237,15
92238,15
92239,15
92240,15
92241,15
92242,15
92243,15
92245,15
92250,12
92251,12
92252,12
92261,1235
92262,1235
92263,1235
92264,1235
92265,1235
92266,1235
92267,1235
92274,15
92275,15
92276,15
92277,15
92278,15
92279,15
92280,15
92281,15
92282,15
92283,15
92284,15
92292,17
92296,38
92307,2
92308,2
92309,2
92310,2
92311,2
92312,2
92313,2
92314,2
92315,2
92316,2
92320,1235
92321,1235
92322,1235
92323,1235
92324,1235
92325,1235
92326,1235
92327,1235
92328,1235
92329,1235
92330,1235
92331,1235
92332,1235
92333,1235
92334,1235
92335,1235
92336,1235
92337,1235
92338,1235
92339,1235
92340,1235
92341,1235
92342,1235
92343,1235
92344,1235
92362,1235
92363,1235
92364,1235
92365,1235
92366,15
92367,15
92368,15
92369,15
92370,15
92371,15
92372,15
92373,15
92374,15
92375,4
92376,4
92377,4
92378,4
92379,4
92404,4
92405,38
92406,38
92407,38
92412,21
92413,21
92414,21
92415,21
92416,21
92417,21
92418,21
92419,21
92420,21
92421,21
92422,21
92423,21
92424,21
92428,15
92429,15
92430,15
92431,15
92432,15
92433,38
92434,38
92438,38
92439,38
92440,38
92441,38
92442,15
92443,15
92444,15
92445,15
92446,15
92447,15
92448,15
92449,15
92450,15
92451,15
92452,15
92453,15
92454,15
92455,15
92456,15
92457,15
92462,15
92463,15
92464,15
92465,15
92466,15
92476,12
92478,12
92479,12
92480,38
92481,38
92482,38
92483,38
92484,38
92485,38
92486,10
92487,38
92488,38
92489,38
92490,38
92491,38
92493,12
92495,12
92496,12
92497,12
92498,12
92499,12
92500,12
92501,12
92502,12
92503,12
92504,12
92505,12
92506,12
92507,12
92508,12
92509,12
92510,12
92511,17
92512,17
92513,17
92514,12
92515,12
92516,12
92517,12
92518,12
92519,12
92520,12
92521,12
92522,38
92523,38
92524,10
92525,10
92526,10
92527,10
92528,10
92529,10
92530,10
92531,10
92532,10
92533,3
92534,3
92535,17
92536,17
92537,17
92538,17
92539,17
92540,17
92541,3
92543,3
92544,4
92545,5
92546,15
92547,15
92548,15
92549,15
92550,15
92551,15
92552,15
92553,1235
92554,15
92555,15
92556,15
92557,15
92558,15
92559,12
92560,1235
92561,15
92562,15
92563,15
92564,15
92565,38
92566,38
92567,38
92568,38
92569,38
92570,38
92571,38
92572,38
92573,38
92574,38
92575,3
92576,3
92577,38
92578,38
92579,38
92580,38
92581,38
92582,38
92583,38
92584,38
92585,38
92586,38
92587,38
92588,38
92589,38
92590,5
92591,12
92592,38
92593,15
92594,15
92595,15
92596,15
92597,15
92598,15
92599,5
92600,5
92602,5
92603,5
92605,5
92606,5
92608,5
92609,5
92714,12
92715,12
92716,12
92717,12
92718,38
92719,17
92720,17
92721,17
92722,17
92723,17
92724,17
92725,17
92726,17
92727,17
92728,17
92729,17
92730,17
92731,17
92732,17
92733,17
92734,17
92735,17
92736,17
92737,17
92738,17
92739,17
92740,17
92741,5
92742,5
92743,5
92744,5
92745,5
92746,5
92747,5
92748,5
92749,5
92750,5
92751,5
92752,12
92753,12
92754,12
92755,12
92756,12
92757,12
92758,9
92759,9
92760,9
92761,9
92762,9
92763,9
92764,9
92765,9
92766,9
92768,9
92821,38
92822,38
92823,38
92824,38
92825,38
92826,15
92827,15
92828,15
92829,15
92830,15
92831,9
92832,9
92833,9
92834,9
92835,9
92836,9
92837,9
92838,9
92839,9
92840,9
92841,9
92842,9
92843,9
92844,9
92845,9
92853,1235
92854,17
92855,17
92856,17
92857,17
92858,17
92859,17
92860,17
92861,17
92862,17
92863,17
92864,17
92866,15
92867,12
92868,12
92869,12
92870,12
92871,12
92872,38
92873,38
92874,38
92875,38
92876,38
92877,38
92878,38
92879,38
92880,38
92881,38
92882,38
92883,38
92884,38
92885,38
92886,38
92887,38
92888,38
92889,38
92890,15
92891,15
92892,15
92893,15
92894,15
92895,15
92896,15
92897,15
92898,15
92899,15
92900,15
92901,15
92908,15
92909,15
92910,15
92911,15
92912,15
92913,15
92917,2
92918,2
92919,2
92935,38
92947,1235
92948,1235
92949,1235
92950,1235
92951,1235
92952,1235
92953,1235
92954,1235
92955,1235
92960,21
92961,21
92963,21
92964,21
92965,21
92966,21
92967,21
92968,21
92969,21
92970,21
92971,21
92972,21
92973,21
92974,21
92975,21
92976,21
92977,21
92978,21
92979,21
92980,21
92981,21
92982,21
92983,21
92984,21
92985,21
92986,21
92987,21
92988,21
92989,21
92990,21
92991,21
92992,21
92993,21
92994,21
92995,21
92996,21
92997,21
92998,21
92999,21
93000,21
93001,21
93002,21
93003,21
93004,21
93005,21
93006,21
93007,21
93008,21
93009,21
93010,21
93011,38
93012,38
93013,38
93014,38
93015,12
93016,12
93017,12
93018,12
93019,12
93020,12
93021,12
93022,12
93023,12
93024,12
93025,12
93026,12
93027,12
93028,12
93029,12
93030,12
93031,12
93032,12
93033,12
93049,12
93050,12
93051,12
93052,12
93053,12
93054,12
93055,12
93056,12
93057,12
93058,12
93059,12
93060,12
93061,12
93062,12
93063,12
93064,12
93065,12
93074,17
93075,17
93076,17
93077,38
93078,38
93079,38
93080,38
93081,38
93082,38
93083,38
93084,38
93085,12
93086,12
93087,12
93089,15
93090,15
93091,15
93104,38
93107,38
93108,38
93110,38
93113,38
93116,38
93117,38
93119,38
93121,38
93122,38
93124,38
93127,38
93131,38
93132,38
93133,38
93134,38
93135,38
93137,38
93140,38
93340,17
93341,17
93342,17
93343,17
93344,17
93345,17
93346,17
93347,17
93348,17
93349,17
93350,17
93351,15
93352,38
93360,15
93361,15
93362,15
93363,15
93364,15
93365,1235
93367,1235
93368,1235
93369,1235
93370,1235
93371,1235
93372,1235
93373,1235
93374,1235
93375,1235
93376,12
93387,12
93388,12
93389,12
93390,12
93391,12
93392,12
93394,12
93395,12
93396,12
93397,12
93398,3
93400,38
93401,12
93402,12
93403,12
93404,12
93405,12
93406,12
93407,12
93408,12
93409,12
93410,12
93411,12
93412,12
93413,12
93414,12
93415,9
93416,5
93417,5
93418,5
93419,5
93420,5
93421,5
93422,5
93425,12
93426,12
93427,12
93428,12
93429,12
93430,12
93431,12
93432,12
93433,12
93436,20
93437,20
93439,20
93440,20
93442,20
93443,20
93444,15
93445,15
93446,15
93447,15
93448,38
93449,38
93450,38
93451,38
93452,38
93453,38
93454,38
93455,38
93456,38
93457,38
93458,4
93459,4
93460,4
93461,4
93462,4
93463,4
93464,4
93465,4
93466,2
93467,2
93468,2
93469,2
93470,2
93471,2
93472,38
93473,38
93474,38
93475,38
93476,38
93477,38
93478,38
93479,38
93505,15
93506,15
93507,15
93518,15
93519,15
93520,15
93521,15
93522,15
93523,15
93536,15
93540,15
93541,15
93543,15
93545,15
93546,38
93547,38
93550,38
93551,38
93557,38
93558,38
93565,14
93566,14
93567,14
93568,12
93569,12
93570,12
93573,12
93582,12
93583,12
93584,12
93587,12
93588,12
93589,12
93590,12
93591,12
93592,12
93594,12
93596,12
93597,12
93598,12
93599,12
93603,12
93604,12
93606,12
93611,12
93612,12
93613,12
93614,38
93616,38
93620,38
93621,38
93622,38
93626,38
93627,38
93632,38
93636,38
93637,38
93638,38
93639,38
93675,10
93677,10
93678,10
93679,10
93681,10
93683,10
93684,10
93685,10
93686,10
93694,10
93704,17
93710,17
93712,17
93716,17
93721,15
93722,15
93723,15
93725,15
93727,15
93729,1235
93732,1235
93733,1235
93734,1235
93735,1235
93737,1235
93738,1235
93739,1235
93768,1235
93798,17
93801,17
93807,17
93810,17
93811,17
93813,17
93814,17
93815,17
93818,17
93821,17
93822,17
93823,17
93824,17
93825,17
93826,10
93827,10
93829,10
93830,10
93831,10
93832,10
93834,10
93838,10
93840,10
93841,10
93843,10
93844,38
93845,15
93846,15
93847,15
93848,15
93855,12
93858,12
93860,12
93861,12
93862,12
93863,12
93867,12
93868,12
93874,2
93875,2
93876,2
93877,2
93878,2
93879,2
93880,2
93881,2
93882,2
93883,2
93884,2
93885,2
93886,2
93887,2
93888,2
93889,2
93890,2
93891,2
93892,2
93893,2
93894,10
93895,10
93900,10
93901,10
93902,10
93903,10
93904,38
93905,38
93906,38
93907,38
93908,38
93909,38
93910,38
93911,38
93912,38
93913,38
93914,38
93915,1235
93916,1235
93917,1235
93918,1235
93919,1235
93920,1235
93921,1235
93922,38
93923,38
93927,38
93928,38
93929,38
93930,15
93931,15
93932,15
93933,15
93934,15
93935,15
93936,15
93937,15
93938,15
93939,15
93940,15
93941,15
93942,10
93943,10
93944,10
93947,38
93948,38
93949,38
93950,12
93951,12
93952,12
93953,12
93954,12
93955,12
93956,12
93957,12
93958,12
93959,12
93960,12
93961,12
93962,12
93963,12
93964,12
93965,1235
93966,1235
93967,1235
93968,1235
93970,1235
93981,2
93983,12
93984,12
93985,12
93986,12
93987,12
93988,12
93989,12
93990,12
93991,12
93992,12
93993,12
94014,38
94015,38
94016,38
94017,38
94018,38
94023,4
94024,12
94025,12
94026,12
94027,12
94028,12
94029,12
94030,12
94031,12
94032,12
94033,1235
94034,1235
94035,1235
94036,1235
94037,1235
94038,1235
94039,1235
94041,12
94050,12
94051,12
94052,12
94053,10
94055,10
94056,10
94057,10
94058,10
94059,10
94060,10
94061,10
94062,10
94063,10
94065,12
94066,1235
94067,1235
94068,1235
94069,1235
94070,12
94071,12
94072,12
94073,12
94074,12
94075,12
94076,12
94077,12
94078,12
94079,12
94080,12
94081,38
94082,38
94083,38
94084,38
94086,38
94087,12
94088,12
94089,12
94090,12
94091,12
94092,12
94093,12
94094,12
94095,12
94096,12
94097,12
94098,12
94099,12
94100,12
94101,12
94102,12
94105,12
94106,12
94107,12
94108,12
94109,12
94110,12
94111,12
94112,12
94113,38
94114,38
94115,38
94116,38
94117,38
94118,10
94119,10
94120,10
94121,10
94122,10
94123,10
94124,10
94125,10
94126,10
94127,21
94128,21
94129,21
94130,21
94131,21
94132,21
94133,21
94134,21
94135,21
94136,21
94137,21
94138,21
94139,21
94140,21
94141,21
94142,21
94143,21
94144,21
94145,21
94146,21
94147,21
94148,21
94149,21
94166,38
94167,38
94168,38
94169,38
94170,38
94171,38
94172,38
94173,38
94174,1235
94175,1235
94176,1235
94177,1235
94178,1235
94179,1235
94180,1235
94181,1235
94194,15
94195,15
94196,15
94197,15
94198,15
94199,38
94200,38
94201,38
94202,17
94203,17
94204,17
94205,17
94206,17
94207,17
94208,17
94209,17
94210,17
94211,17
94212,17
94213,1235
94214,1235
94215,1235
94216,1235
94217,1235
94218,1235
94219,17
94220,17
94221,17
94222,17
94223,17
94224,17
94225,17
94226,17
94227,17
94228,17
94229,17
94231,21
94232,21
94233,21
94234,21
94235,21
94236,21
94237,21
94238,21
94239,21
94240,12
94241,12
94242,12
94243,38
94244,38
94245,38
94246,38
94247,38
94248,38
94249,38
94250,38
94251,38
94252,38
94253,38
94254,38
94255,38
94256,15
94257,15
94258,15
94259,15
94260,15
94261,15
94262,15
94263,15
94264,15
94265,15
94268,10
94270,1235
94271,1235
94272,1235
94273,1235
94286,38
94287,38
94288,38
94289,38
94290,12
94291,12
94292,12
94304,38
94305,38
94306,38
94307,38
94308,38
94309,38
94310,38
94311,38
94312,38
94313,12
94314,12
94315,12
94316,12
94317,12
94318,12
94319,12
94320,12
94321,12
94322,12
94323,38
94324,38
94325,38
94326,38
94327,15
94328,15
94329,15
94330,15
94331,15
94337,12
94338,12
94339,12
94340,12
94341,12
94342,12
94346,12
94347,12
94348,12
94349,15
94350,15
94351,15
94352,15
94353,15
94354,15
94355,15
94356,15
94357,15
94358,15
94359,15
94360,15
94361,15
94362,15
94363,15
94364,15
94365,15
94366,12
94367,12
94368,12
94369,12
94370,12
94371,12
94372,12
94373,12
94374,12
94375,12
94376,1235
94377,1235
94378,1235
94379,1235
94380,1235
94381,12
94382,12
94407,12
94408,15
94409,15
94410,15
94411,15
94412,15
94413,15
94414,15
94415,15
94416,10
94417,15
94418,15
94419,12
94420,12
94421,3
94422,17
94423,10
94424,10
94425,15
94426,21
94427,21
94433,5
94434,5
94435,5
94436,5
94437,5
94438,5
94439,5
94440,5
94441,5
94442,5
94443,5
94444,5
94445,5
94446,5
94447,5
94448,5
94449,21
94450,21
94451,21
94452,21
94453,21
94454,21
94455,21
94456,21
94457,21
94458,21
94459,21
94460,21
94461,21
94462,21
94463,21
94464,21
94465,21
94466,21
94467,21
94468,21
94526,12
94527,12
94528,12
94529,12
94530,12
94531,12
94532,12
94533,12
94534,12
94535,12
94536,12
94537,12
94538,12
94539,12
94540,12
94541,12
94542,12
94543,12
94544,12
94545,12
94547,12
94548,12
94549,12
94550,12
94556,17
94557,17
94559,17
94560,17
